TOA5,CR1000_tower4_N,CR1000,73550,CR1000.Std.28,CPU:SH_Site4_North_2018.CR1,50002,Enviro,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,JUDD_AT_Avg,JUDD_Depth_Avg,Judd_offset_Avg,TT_C,SBT_C,FuelM_Avg,PA_uS_Avg
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,,,,,Deg C,Deg C,%,uSec
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp,Avg,Avg
10/1/19 0:00,6259,274,0,0.042,0.001,2.823,3.482,1.226,1.001,0.038,0.001,5.832,3.308,1.224,1.001,0.085,0,8.61,5.219,1.291,1,0.04,-78.22,-226.9,0,-11.76,-6.196,17.32,19.91
10/1/19 0:15,6260,274,15,0.042,0.001,2.811,3.483,1.226,1.001,0.038,0,5.866,3.311,1.224,1,0.085,0,8.59,5.219,1.291,1,0.04,-79.11,-225.5,0,-11.43,-6.084,17.41,19.93
10/1/19 0:30,6261,274,30,0.042,0.001,2.802,3.483,1.226,1.001,0.038,0,5.831,3.31,1.224,1.001,0.085,0,8.59,5.219,1.291,1,0.04,-79.08,-225.6,0,-11.21,-5.994,17.56,19.95
10/1/19 0:45,6262,274,45,0.042,0.001,2.8,3.482,1.226,1.001,0.038,0,5.854,3.312,1.224,1,0.085,0.001,8.59,5.217,1.291,1.001,0.04,-79.53,-225,0,-11.68,-5.926,17.64,19.97
10/1/19 1:00,6263,274,100,0.042,0.001,2.778,3.483,1.226,1,0.038,0.001,5.819,3.307,1.224,1.001,0.085,0.001,8.57,5.219,1.291,1,0.04,-79.9,-224.4,0,-11.66,-5.859,17.66,19.97
10/1/19 1:15,6264,274,115,0.042,0,2.796,3.485,1.226,1,0.038,0,5.768,3.312,1.224,1,0.085,0.001,8.59,5.218,1.291,1.001,0.04,-79.6,-224.9,0,-11.42,-5.882,17.74,19.99
10/1/19 1:30,6265,274,130,0.042,0.001,2.797,3.481,1.226,1.001,0.038,0,5.822,3.313,1.224,1,0.085,0,8.57,5.219,1.291,1,0.04,-79.51,-225,0,-11.23,-5.748,17.83,20
10/1/19 1:45,6266,274,145,0.042,0.001,2.767,3.481,1.226,1.001,0.038,0,5.76,3.312,1.224,1,0.085,0.001,8.6,5.218,1.291,1,0.04,-79.46,-225,0,-11.38,-6.083,17.82,20
10/1/19 2:00,6267,274,200,0.042,0.001,2.729,3.483,1.226,1,0.038,0.001,5.796,3.309,1.224,1.001,0.085,0,8.58,5.219,1.291,1,0.04,-79.22,-225.4,0,-10.76,-6.039,17.86,20.01
10/1/19 2:15,6268,274,215,0.042,0.001,2.768,3.483,1.226,1.001,0.038,0,5.745,3.313,1.224,1,0.085,0,8.55,5.219,1.291,1,0.04,-79.32,-225.2,0,-11.3,-5.826,17.99,20.03
10/1/19 2:30,6269,274,230,0.042,0.001,2.776,3.483,1.226,1.001,0.038,0,5.781,3.311,1.224,1,0.085,0.001,8.57,5.218,1.291,1.001,0.04,-79.36,-225.3,0,-11.41,-5.971,18,20.03
10/1/19 2:45,6270,274,245,0.042,0,2.764,3.485,1.226,1,0.038,0,5.78,3.312,1.224,1,0.085,0.001,8.54,5.217,1.291,1.001,0.04,-78.75,-226,0,-11.46,-6.15,18.01,20.04
10/1/19 3:00,6271,274,300,0.042,0.001,2.769,3.484,1.226,1,0.038,0.001,5.758,3.31,1.224,1.001,0.085,0.001,8.56,5.218,1.291,1.001,0.04,-78.76,-226.1,0,-10.92,-5.956,18.1,20.05
10/1/19 3:15,6272,274,315,0.042,0.001,2.755,3.484,1.226,1,0.038,0.001,5.768,3.308,1.224,1.001,0.085,0.001,8.54,5.217,1.291,1.001,0.04,-78.58,-226.3,0,-9.89,-5.815,18.2,20.07
10/1/19 3:30,6273,274,330,0.042,0.001,2.755,3.484,1.226,1,0.038,0.001,5.752,3.306,1.224,1.001,0.085,0.001,8.54,5.219,1.291,1,0.04,-78.39,-226.7,0,-9.84,-5.748,18.32,20.09
10/1/19 3:45,6274,274,345,0.042,0,2.764,3.485,1.226,1,0.038,0.001,5.725,3.308,1.224,1.001,0.085,0.001,8.54,5.218,1.291,1.001,0.04,-78.46,-226.3,0,-7.913,-5.466,18.43,20.12
10/1/19 4:00,6275,274,400,0.042,0.001,2.758,3.484,1.226,1,0.038,0,5.735,3.312,1.224,1,0.085,0.001,8.54,5.218,1.291,1.001,0.04,-79.45,-224.9,0,-6.221,-5.215,18.71,20.17
10/1/19 4:15,6276,274,415,0.042,0.001,2.765,3.484,1.226,1,0.038,0,5.681,3.31,1.224,1.001,0.085,0.001,8.52,5.218,1.291,1.001,0.04,-79.12,-225.5,0,-6.019,-5.016,18.85,20.19
10/1/19 4:30,6277,274,430,0.042,0.001,2.734,3.483,1.226,1.001,0.038,0,5.707,3.312,1.224,1,0.085,0.001,8.52,5.219,1.291,1,0.04,-79.13,-225.4,0,-5.269,-4.816,18.95,20.21
10/1/19 4:45,6278,274,445,0.042,0.001,2.752,3.483,1.226,1.001,0.038,0,5.714,3.31,1.224,1.001,0.085,0.001,8.51,5.217,1.291,1.001,0.04,-79.76,-224.6,0,-5.007,-4.629,19.06,20.23
10/1/19 5:00,6279,274,500,0.042,0.001,2.716,3.484,1.226,1,0.038,0.001,5.734,3.309,1.224,1.001,0.085,0.001,8.49,5.217,1.291,1.001,0.04,-79.18,-225.4,0,-4.88,-4.508,19.14,20.25
10/1/19 5:15,6280,274,515,0.042,0.001,2.713,3.483,1.226,1.001,0.038,0,5.668,3.314,1.224,1,0.085,0,8.49,5.22,1.291,1,0.04,-79.99,-224,0,-4.864,-4.464,19.19,20.25
10/1/19 5:30,6281,274,530,0.042,0,2.709,3.485,1.226,1,0.038,0.001,5.679,3.309,1.224,1.001,0.085,0,8.5,5.219,1.291,1,0.04,-80.6,-223.5,0,-5.024,-4.482,19.24,20.26
10/1/19 5:45,6282,274,545,0.042,0.001,2.734,3.483,1.226,1,0.038,0,5.678,3.31,1.224,1.001,0.085,0.001,8.49,5.218,1.291,1,0.04,-79.06,-225.7,0,-4.711,-4.498,19.27,20.27
10/1/19 6:00,6283,274,600,0.042,0.001,2.709,3.484,1.226,1,0.038,0,5.658,3.311,1.224,1.001,0.085,0,8.48,5.219,1.291,1,0.04,-78.48,-226.5,0,-4.728,-4.459,19.34,20.28
10/1/19 6:15,6284,274,615,0.042,0.001,2.689,3.484,1.226,1,0.038,0.001,5.62,3.309,1.224,1.001,0.085,0,8.48,5.219,1.291,1,0.04,-78.15,-227,0,-4.375,-4.333,19.41,20.3
10/1/19 6:30,6285,274,630,0.042,0.001,2.739,3.484,1.226,1,0.038,0,5.635,3.313,1.224,1,0.085,0.001,8.47,5.218,1.291,1.001,0.04,-78.41,-226.4,0,-4.21,-4.079,19.51,20.31
10/1/19 6:45,6286,274,645,0.042,0.001,2.701,3.484,1.226,1,0.038,0.001,5.604,3.31,1.224,1.001,0.085,0.001,8.45,5.219,1.291,1,0.04,-78.39,-226.5,0,-3.967,-3.892,19.59,20.33
10/1/19 7:00,6287,274,700,0.042,0.001,2.7,3.483,1.226,1,0.038,0.001,5.605,3.309,1.224,1.001,0.085,0.001,8.48,5.219,1.291,1,0.04,-78.78,-226,0,-3.725,-3.651,19.67,20.34
10/1/19 7:15,6288,274,715,0.042,0.001,2.693,3.483,1.226,1.001,0.038,0.001,5.622,3.308,1.224,1.001,0.085,0.001,8.45,5.218,1.291,1.001,0.04,-78.67,-226.1,0,-3.524,-3.372,19.75,20.36
10/1/19 7:30,6289,274,730,0.042,0.001,2.676,3.482,1.226,1.001,0.038,0.002,5.624,3.301,1.224,1.002,0.085,0.001,8.47,5.216,1.291,1.001,0.04,-79.22,-225.2,0,-3.336,-2.996,19.83,20.37
10/1/19 7:45,6290,274,745,0.042,0.001,2.69,3.483,1.226,1.001,0.038,0.001,5.62,3.304,1.224,1.002,0.085,0.001,8.44,5.218,1.291,1.001,0.04,-78.92,-225.8,0,-3.07,-2.864,19.87,20.38
10/1/19 8:00,6291,274,800,0.042,0.001,2.713,3.481,1.226,1.001,0.038,0.001,5.637,3.308,1.224,1.001,0.085,0.001,8.45,5.217,1.291,1.001,0.04,-78.53,-226.3,0,-3.1,-2.57,19.96,20.4
10/1/19 8:15,6292,274,815,0.042,0.001,2.701,3.482,1.226,1.001,0.038,0,5.599,3.313,1.224,1,0.085,0.001,8.44,5.218,1.291,1.001,0.04,-79,-225.5,0,-2.911,-2.472,19.93,20.39
10/1/19 8:30,6293,274,830,0.042,0.001,2.667,3.483,1.226,1.001,0.038,0,5.567,3.31,1.224,1.001,0.085,0.001,8.41,5.219,1.291,1,0.04,-79.83,-224.4,0,-1.916,-1.361,20.08,20.42
10/1/19 8:45,6294,274,845,0.042,0.001,2.68,3.482,1.226,1.001,0.038,0,5.521,3.311,1.224,1,0.085,0.001,8.43,5.217,1.291,1.001,0.041,-79.41,-225.1,0,-1.447,-1.144,20.07,20.42
10/1/19 9:00,6295,274,900,0.042,0.001,2.692,3.481,1.226,1.001,0.038,0.001,5.549,3.308,1.224,1.001,0.085,0.001,8.43,5.218,1.291,1.001,0.041,-79.41,-225,0,-2.131,-0.444,20.17,20.44
10/1/19 9:15,6296,274,915,0.042,0.001,2.658,3.484,1.226,1,0.038,0,5.543,3.312,1.224,1,0.085,0.001,8.43,5.217,1.291,1.001,0.041,-79.67,-224.6,0,-0.189,0.829,20.11,20.43
10/1/19 9:30,6297,274,930,0.042,0.001,2.68,3.483,1.226,1.001,0.038,0.001,5.536,3.309,1.224,1.001,0.085,0.001,8.38,5.217,1.291,1.001,0.041,-79.47,-224.9,0,0.429,0.871,19.99,20.4
10/1/19 9:45,6298,274,945,0.042,0.001,2.688,3.484,1.226,1,0.038,0.001,5.563,3.31,1.224,1.001,0.085,0.001,8.41,5.218,1.291,1.001,0.041,-79.1,-225.5,0,-0.435,3.61,20.26,20.45
10/1/19 10:00,6299,274,1000,0.042,0.001,2.639,3.484,1.226,1,0.038,0.001,5.542,3.31,1.224,1.001,0.085,0.001,8.39,5.217,1.291,1.001,0.04,-78.51,-226.2,0,1.079,3.915,19.56,20.32
10/1/19 10:15,6300,274,1015,0.042,0.001,2.662,3.484,1.226,1,0.038,0,5.521,3.314,1.224,1,0.085,0,8.42,5.219,1.291,1,0.04,-79.39,-224.9,0,-0.346,3.283,19.25,20.27
10/1/19 10:30,6301,274,1030,0.042,0.001,2.648,3.484,1.226,1,0.038,0,5.498,3.313,1.224,1,0.085,0.001,8.39,5.219,1.291,1,0.04,-79.11,-225.4,0,0.825,3.588,18.99,20.22
10/1/19 10:45,6302,274,1045,0.042,0.001,2.664,3.484,1.226,1,0.038,0,5.493,3.312,1.224,1,0.085,0.001,8.41,5.217,1.291,1.001,0.039,-79.46,-224.8,0,0.679,4.923,18.7,20.17
10/1/19 11:00,6303,274,1100,0.042,0.001,2.64,3.484,1.226,1,0.038,0,5.471,3.312,1.224,1,0.085,0,8.4,5.22,1.291,1,0.039,-79.81,-224.3,0,-0.343,6.6,18.53,20.13
10/1/19 11:15,6304,274,1115,0.042,0.001,2.629,3.482,1.226,1.001,0.038,0,5.478,3.315,1.224,1,0.085,0.001,8.36,5.218,1.291,1,0.039,-79.79,-224.3,0,0.384,7.803,18.11,20.06
10/1/19 11:30,6305,274,1130,0.042,0.001,2.639,3.483,1.226,1,0.038,0,5.533,3.311,1.224,1,0.085,0,8.39,5.219,1.291,1,0.038,-80.2,-223.8,0,0.16,8.02,17.66,19.97
10/1/19 11:45,6306,274,1145,0.042,0.001,2.66,3.484,1.226,1,0.038,0,5.465,3.31,1.224,1.001,0.085,0.001,8.38,5.217,1.291,1.001,0.038,-79.45,-224.8,0,0.178,7.689,17.47,19.94
10/1/19 12:00,6307,274,1200,0.042,0.001,2.623,3.484,1.226,1,0.038,0.001,5.429,3.303,1.224,1.002,0.085,0,8.35,5.219,1.291,1,0.038,-79.79,-224.5,0,1.11,9.52,17.05,19.86
10/1/19 12:15,6308,274,1215,0.042,0.001,2.599,3.484,1.226,1,0.038,0.001,5.47,3.303,1.224,1.002,0.085,0.001,8.36,5.218,1.291,1,0.037,-79.11,-225.3,0,1.236,9.11,16.54,19.76
10/1/19 12:30,6309,274,1230,0.042,0.001,2.625,3.482,1.226,1.001,0.038,0.001,5.451,3.304,1.224,1.001,0.085,0,8.36,5.219,1.291,1,0.037,-79.44,-224.7,0,1.829,8.23,16.58,19.77
10/1/19 12:45,6310,274,1245,0.042,0.001,2.59,3.484,1.226,1,0.038,0,5.425,3.312,1.224,1,0.085,0,8.38,5.22,1.291,1,0.036,-79.9,-224.4,0,-0.134,6.446,16.36,19.73
10/1/19 13:00,6311,274,1300,0.042,0.001,2.632,3.483,1.226,1,0.038,0.001,5.424,3.302,1.224,1.002,0.085,0.001,8.3,5.218,1.291,1.001,0.036,-78.97,-225.6,0,0.686,4.677,16.02,19.67
10/1/19 13:15,6312,274,1315,0.042,0.001,2.605,3.483,1.226,1.001,0.038,0.001,5.473,3.307,1.224,1.001,0.085,0.001,8.34,5.218,1.291,1.001,0.036,-78.37,-226.4,0,1.826,4.436,15.98,19.66
10/1/19 13:30,6313,274,1330,0.042,0.001,2.593,3.482,1.226,1.001,0.038,0,5.383,3.315,1.224,1,0.085,0.001,8.33,5.218,1.291,1.001,0.036,-79.2,-225.2,0,1.187,5.123,15.93,19.65
10/1/19 13:45,6314,274,1345,0.042,0.001,2.583,3.483,1.226,1.001,0.038,0,5.457,3.31,1.224,1.001,0.085,0.001,8.3,5.218,1.291,1.001,0.037,-78.52,-226.2,0,0.901,4.261,15.93,19.65
10/1/19 14:00,6315,274,1400,0.042,0.001,2.576,3.483,1.226,1.001,0.038,0,5.397,3.314,1.224,1,0.085,0.001,8.35,5.216,1.291,1.001,0.037,-79.71,-224.5,0,-0.307,3.89,15.9,19.64
10/1/19 14:15,6316,274,1415,0.042,0.001,2.564,3.483,1.226,1.001,0.038,0.001,5.415,3.303,1.224,1.002,0.085,0.001,8.31,5.217,1.291,1.001,0.037,-79.82,-224.3,0,0.088,3.476,15.65,19.6
10/1/19 14:30,6317,274,1430,0.042,0.001,2.552,3.483,1.226,1,0.038,0.001,5.394,3.308,1.224,1.001,0.085,0.001,8.31,5.217,1.291,1.001,0.037,-80.4,-223.4,0,-0.141,3.759,15.61,19.59
10/1/19 14:45,6318,274,1445,0.042,0.001,2.515,3.483,1.226,1,0.038,0,5.417,3.314,1.224,1,0.085,0.001,8.29,5.219,1.291,1,0.037,-80.8,-222.9,0,-0.104,3.911,15.54,19.58
10/1/19 15:00,6319,274,1500,0.042,0.001,2.533,3.484,1.226,1,0.038,0,5.379,3.314,1.224,1,0.085,0.001,8.3,5.218,1.291,1,0.037,-80.8,-222.9,0,-0.259,5.557,15.58,19.58
10/1/19 15:15,6320,274,1515,0.042,0.001,2.533,3.483,1.226,1.001,0.038,0.001,5.405,3.306,1.224,1.001,0.085,0,8.3,5.219,1.291,1,0.037,-80.4,-223.6,0,0.146,6.33,15.58,19.58
10/1/19 15:30,6321,274,1530,0.042,0.001,2.529,3.482,1.226,1.001,0.038,0.001,5.38,3.31,1.224,1.001,0.085,0.001,8.25,5.217,1.291,1.001,0.037,-79.19,-225.5,0,0.277,7.822,15.63,19.59
10/1/19 15:45,6322,274,1545,0.042,0.001,2.521,3.482,1.226,1.001,0.038,0.001,5.413,3.31,1.224,1.001,0.085,0.001,8.28,5.217,1.291,1.001,0.037,-78.79,-225.9,0,0.26,6.329,15.48,19.57
10/1/19 16:00,6323,274,1600,0.042,0.001,2.522,3.484,1.226,1,0.038,0.001,5.407,3.307,1.224,1.001,0.085,0.001,8.28,5.217,1.291,1.001,0.037,-78.92,-225.6,0,-0.087,4.458,15.6,19.59
10/1/19 16:15,6324,274,1615,0.042,0,2.501,3.485,1.226,1,0.038,0,5.36,3.31,1.224,1.001,0.085,0.001,8.29,5.218,1.291,1.001,0.038,-79.68,-224.7,0,-0.741,3.322,15.55,19.58
10/1/19 16:30,6325,274,1630,0.042,0.001,2.502,3.481,1.226,1.001,0.038,0,5.369,3.313,1.224,1,0.085,0.001,8.27,5.218,1.291,1.001,0.038,-80.5,-223.3,0,-1.408,2.549,15.27,19.53
10/1/19 16:45,6326,274,1645,0.042,0.001,2.502,3.482,1.226,1.001,0.038,0.001,5.344,3.31,1.224,1.001,0.085,0.001,8.25,5.218,1.291,1.001,0.038,-80.3,-224,0,-2.13,2.023,15.08,19.49
10/1/19 17:00,6327,274,1700,0.042,0.001,2.464,3.484,1.226,1,0.038,0.001,5.35,3.305,1.224,1.001,0.085,0.001,8.26,5.218,1.291,1.001,0.039,-79.27,-225.3,0,-2.868,1.236,15.06,19.49
10/1/19 17:15,6328,274,1715,0.042,0.001,2.479,3.484,1.226,1,0.038,0,5.346,3.311,1.224,1,0.085,0,8.26,5.219,1.291,1,0.039,-78.59,-226.5,0,-3.402,0.391,15.05,19.49
10/1/19 17:30,6329,274,1730,0.042,0.001,2.48,3.483,1.226,1.001,0.038,0,5.334,3.315,1.224,1,0.085,0,8.26,5.219,1.291,1,0.04,-79.09,-225.6,0,-3.779,-0.303,15.1,19.5
10/1/19 17:45,6330,274,1745,0.042,0.001,2.483,3.484,1.226,1,0.038,0,5.319,3.312,1.224,1,0.085,0.001,8.27,5.218,1.291,1.001,0.041,-79.46,-225,0,-4.008,-0.476,15.17,19.51
10/1/19 18:00,6331,274,1800,0.042,0,2.452,3.484,1.226,1,0.038,0,5.277,3.31,1.224,1.001,0.085,0.001,8.24,5.218,1.291,1,0.041,-80.6,-223.4,0,-4.424,-0.911,15.19,19.51
10/1/19 18:15,6332,274,1815,0.042,0,2.478,3.485,1.226,1,0.038,0.001,5.318,3.307,1.224,1.001,0.085,0.001,8.23,5.218,1.291,1.001,0.042,-80.8,-223.2,0,-4.614,-1.204,15.23,19.52
10/1/19 18:30,6333,274,1830,0.042,0.001,2.469,3.484,1.226,1,0.038,0.001,5.335,3.31,1.224,1.001,0.085,0.001,8.21,5.217,1.291,1.001,0.043,-80.5,-223.7,0,-5.037,-1.583,15.29,19.53
10/1/19 18:45,6334,274,1845,0.042,0.001,2.462,3.483,1.226,1.001,0.038,0.001,5.33,3.309,1.224,1.001,0.085,0.001,8.27,5.217,1.291,1.001,0.044,-79.95,-224.3,0,-5.174,-1.61,15.36,19.54
10/1/19 19:00,6335,274,1900,0.042,0.001,2.442,3.483,1.226,1.001,0.038,0,5.297,3.311,1.224,1,0.085,0.001,8.24,5.217,1.291,1.001,0.045,-80.5,-223.7,0,-5.591,-1.779,15.41,19.55
10/1/19 19:15,6336,274,1915,0.042,0.001,2.414,3.482,1.226,1.001,0.038,0,5.272,3.312,1.224,1,0.085,0.001,8.21,5.217,1.291,1.001,0.047,-79.9,-224.4,0,-5.56,-1.953,15.44,19.56
10/1/19 19:30,6337,274,1930,0.042,0.001,2.441,3.483,1.226,1.001,0.038,0,5.281,3.311,1.224,1,0.085,0.001,8.22,5.217,1.291,1.001,0.048,-80,-224.2,0,-5.899,-2.039,15.48,19.57
10/1/19 19:45,6338,274,1945,0.042,0.001,2.438,3.483,1.226,1.001,0.038,0,5.248,3.31,1.224,1.001,0.085,0,8.21,5.219,1.291,1,0.049,-79.92,-224.5,0,-6.296,-2.125,15.51,19.57
10/1/19 20:00,6339,274,2000,0.042,0,2.438,3.485,1.226,1,0.038,0.001,5.261,3.31,1.224,1.001,0.085,0,8.19,5.22,1.291,1,0.05,-79.91,-224.3,0,-6.489,-2.518,15.54,19.58
10/1/19 20:15,6340,274,2015,0.042,0,2.445,3.485,1.226,1,0.038,0,5.28,3.311,1.224,1.001,0.085,0.001,8.2,5.217,1.291,1.001,0.051,-79.75,-224.6,0,-6.725,-2.697,15.6,19.59
10/1/19 20:30,6341,274,2030,0.042,0.001,2.418,3.482,1.226,1.001,0.038,0.001,5.24,3.309,1.224,1.001,0.085,0.001,8.19,5.218,1.291,1.001,0.052,-79.44,-225.3,0,-6.899,-3.259,15.64,19.6
10/1/19 20:45,6342,274,2045,0.042,0,2.417,3.485,1.226,1,0.038,0,5.231,3.311,1.224,1,0.085,0.001,8.17,5.218,1.291,1.001,0.053,-79,-225.5,0,-7.021,-3.128,15.73,19.61
10/1/19 21:00,6343,274,2100,0.042,0.001,2.439,3.485,1.226,1,0.038,0,5.221,3.312,1.224,1,0.085,0.001,8.19,5.218,1.291,1.001,0.054,-80.3,-223.7,0,-7.168,-3.15,15.81,19.63
10/1/19 21:15,6344,274,2115,0.042,0.001,2.416,3.484,1.226,1,0.038,0,5.242,3.311,1.224,1,0.085,0.001,8.17,5.218,1.291,1.001,0.055,-80.1,-223.9,0,-7.294,-3.325,15.89,19.64
10/1/19 21:30,6345,274,2130,0.042,0.001,2.418,3.482,1.226,1.001,0.038,0.001,5.214,3.307,1.224,1.001,0.085,0.001,8.18,5.217,1.291,1.001,0.056,-80.2,-223.9,0,-7.493,-3.587,15.94,19.65
10/1/19 21:45,6346,274,2145,0.042,0.001,2.413,3.484,1.226,1,0.038,0.001,5.217,3.309,1.224,1.001,0.085,0.001,8.17,5.217,1.291,1.001,0.056,-80.1,-224,0,-7.575,-3.575,16.02,19.67
10/1/19 22:00,6347,274,2200,0.042,0.001,2.425,3.484,1.226,1,0.038,0.001,5.14,3.308,1.224,1.001,0.085,0,8.17,5.219,1.291,1,0.056,-80.4,-223.8,0,-7.654,-3.411,16.13,19.69
10/1/19 22:15,6348,274,2215,0.042,0.001,2.422,3.484,1.226,1,0.038,0.001,5.219,3.309,1.224,1.001,0.085,0,8.17,5.22,1.291,1,0.056,-79.99,-224.2,0,-7.816,-3.259,16.21,19.7
10/1/19 22:30,6349,274,2230,0.042,0.001,2.423,3.482,1.226,1.001,0.038,0,5.214,3.31,1.224,1.001,0.085,0.001,8.14,5.217,1.291,1.001,0.056,-80.4,-223.5,0,-7.743,-3.521,16.22,19.7
10/1/19 22:45,6350,274,2245,0.042,0.001,2.394,3.483,1.226,1,0.038,0,5.212,3.309,1.224,1.001,0.085,0,8.15,5.219,1.291,1,0.055,-79.77,-224.7,0,-7.69,-3.4,16.27,19.71
10/1/19 23:00,6351,274,2300,0.042,0.001,2.4,3.483,1.226,1,0.037,0.001,5.184,3.281,1.223,1.001,0.085,0.001,8.16,5.218,1.291,1.001,0.054,-79.32,-225.2,0,-7.81,-3.609,16.33,19.72
10/1/19 23:15,6352,274,2315,0.042,0.001,2.407,3.484,1.226,1,0.037,0,5.189,3.29,1.223,1,0.085,0.001,8.15,5.218,1.291,1.001,0.052,-79.52,-224.9,0,-7.9,-3.477,16.41,19.74
10/1/19 23:30,6353,274,2330,0.042,0.001,2.414,3.483,1.226,1,0.038,0,5.149,3.311,1.224,1,0.085,0.001,8.14,5.218,1.291,1.001,0.051,-79.49,-225,0,-7.937,-3.41,16.47,19.75
10/1/19 23:45,6354,274,2345,0.042,0.001,2.394,3.483,1.226,1,0.037,0,5.181,3.286,1.223,1.001,0.085,0.001,8.13,5.218,1.291,1,0.05,-78.58,-226.3,0,-7.931,-3.279,16.48,19.75
10/2/19 0:00,6355,275,0,0.042,0.001,2.407,3.483,1.226,1.001,0.037,0,5.153,3.287,1.223,1.001,0.085,0,8.13,5.219,1.291,1,0.048,-78.83,-225.8,0,-7.934,-3.235,16.53,19.76
10/2/19 0:15,6356,275,15,0.042,0.001,2.416,3.482,1.226,1.001,0.037,0.001,5.15,3.285,1.223,1.001,0.085,0.001,8.15,5.218,1.291,1.001,0.048,-80.1,-224.1,0,-7.893,-3.104,16.56,19.77
10/2/19 0:30,6357,275,30,0.042,0.001,2.414,3.482,1.226,1.001,0.037,0.001,5.104,3.285,1.223,1.001,0.085,0.001,8.12,5.217,1.291,1.001,0.047,-80,-224.1,0,-7.462,-2.995,16.65,19.78
10/2/19 0:45,6358,275,45,0.042,0.001,2.386,3.481,1.226,1.001,0.037,0,5.101,3.288,1.223,1,0.085,0.001,8.14,5.217,1.291,1.001,0.047,-79.65,-224.7,0,-8.02,-3.387,16.69,19.79
10/2/19 1:00,6359,275,100,0.042,0.001,2.371,3.481,1.226,1.001,0.037,0,5.144,3.287,1.223,1.001,0.085,0.001,8.11,5.218,1.291,1.001,0.047,-79.48,-225,0,-8.19,-3.804,16.72,19.8
10/2/19 1:15,6360,275,115,0.042,0.001,2.415,3.484,1.226,1,0.037,0.001,5.144,3.286,1.223,1.001,0.085,0,8.1,5.22,1.291,1,0.047,-79.39,-225.1,0,-8.29,-4.002,16.77,19.81
10/2/19 1:30,6361,275,130,0.042,0.001,2.364,3.483,1.226,1.001,0.037,0,5.142,3.286,1.223,1.001,0.085,0.001,8.08,5.217,1.291,1.001,0.047,-79.79,-224.5,0,-8.36,-4.222,16.9,19.83
10/2/19 1:45,6362,275,145,0.042,0.001,2.359,3.481,1.226,1.001,0.037,0,5.115,3.287,1.223,1.001,0.085,0.001,8.12,5.217,1.291,1.001,0.047,-79.6,-224.7,0,-8.43,-4.437,16.92,19.83
